L,a,b,Undertone,MST_Class
56.43129280382016,23.91849288064173,30.656958417910317,Cool,5
46.241980018876895,13.523626044719459,18.63433895266228,Warm,3
43.639806031181735,12.203812828225258,26.135918478958132,Warm,3
39.563362070328196,19.073157187600472,11.47975249158753,Warm,2
55.474288833686835,16.884836546171943,26.150768556943255,Cool,5
66.62461735914643,24.508207353694903,34.43385970137502,Cool,7
61.267976211140926,23.662266626871155,32.788066909377065,Warm,6
76.04582743582412,6.0471004037494485,19.247277369021887,Warm,9
48.77698588360429,9.60017674575406,23.11051445414668,Warm,4
54.134184493692906,12.663289371182515,14.080591705837444,Neutral,5
61.75648790594699,19.153618694818313,23.131897036471877,Warm,6
30.317247350241246,10.725597242238818,29.34386740340849,Neutral,1
37.29724148598634,19.470691466621773,26.8193513762251,Neutral,2
53.001916379644825,21.983913031306386,21.273052762018796,Warm,5
59.97661296331577,14.812271517963982,33.67541650037752,Neutral,6
59.410686989451236,21.414716816314606,22.37221782390049,Neutral,6
53.7491061617528,15.098656081788002,11.623465510811457,Neutral,5
82.7880811128395,13.184991475707946,16.63060568089312,Neutral,10
32.47926735214436,14.103439834673129,17.1792403224177,Cool,1
44.56014818114616,22.547009062656773,29.84363828787526,Cool,3
45.09225492243353,7.252184586984414,24.308134938966504,Neutral,3
34.17969696354917,20.090857481693646,21.457939371084546,Warm,1
64.14871384878528,19.562328746723328,26.6764430816366,Cool,7
56.82462703569911,22.62971639177821,13.321863048238608,Neutral,5
57.09006991128395,20.493458743635966,29.876996523966746,Neutral,5
56.27297796301458,14.728100710723563,10.028859735794837,Neutral,5
43.84929031520903,9.804900369286077,14.690935958486484,Neutral,3
56.840844950866796,14.165066295300958,12.908828573007643,Neutral,5
44.14364555868779,19.701420876077716,10.893644306173954,Warm,3
72.98623469241937,5.184831768110287,18.630417580632013,Neutral,8
72.77382110452103,22.773181605307972,25.885718315928838,Warm,8
81.75252253881864,10.200960805048677,16.08442436968388,Cool,10
71.95485920053493,7.876689419806217,34.46140246036509,Neutral,8
73.473744869335,6.7965150514416806,30.085588819084546,Neutral,8
75.91719086258286,17.512998258829064,33.71112839240105,Cool,9
79.50359852754916,11.325402994586135,19.788583123756684,Warm,10
69.63631077399197,10.093412440921023,14.92631168599469,Warm,8
32.271156659041274,20.327025611147803,15.862304284908852,Neutral,1
47.090341111092364,24.25984007717989,20.277976102114195,Warm,4
61.614775537526896,11.296823108174706,19.117187024936566,Neutral,6
60.79274018698662,6.368814184852523,27.366070648375423,Cool,6
70.56094905073749,20.528948929994492,11.799211257316477,Warm,8
76.45182372485127,20.4584296375223,33.18897128938114,Warm,9
74.06011908947934,22.948381001563472,18.85270196461093,Neutral,9
38.524629050032075,24.39757653415278,12.893292786472824,Warm,2
75.79431557718318,20.629241775094187,10.273751301781655,Cool,9
57.71209801552316,13.218658099255165,20.060595487105953,Neutral,6
36.48028391391759,12.756521798338625,14.92450264745268,Cool,2
66.26972028376406,21.975351705626284,8.599475950671959,Neutral,7
84.79217112173603,5.293867773099077,10.118307040562346,Warm,10
63.39518687209285,7.139825223492466,18.73614461478433,Neutral,7
33.39743662796907,14.888406094051629,22.161807518396877,Warm,1
65.08485904378516,24.35720069690061,29.229511383368894,Warm,7
82.00206374128113,8.374988767964592,18.80962892467543,Cool,10
78.41610554442154,6.004520229279475,25.99821293425872,Warm,9
61.74043985791374,16.70521751019693,33.27539043158363,Neutral,6
78.35567181330187,5.351047267332579,15.399932912239157,Warm,9
63.68747957911544,13.752062481107838,34.49502144342566,Warm,7
57.71861223173914,12.599581579307893,25.329126953638756,Cool,6
58.74917592733336,21.165364224325565,31.356919683135633,Cool,6
46.91232993497974,23.487923907530607,29.055976700120446,Warm,4
73.50980648260683,12.355719755123058,29.78072503175796,Warm,8
65.45596748986848,20.394932457141742,17.94275289966859,Cool,7
76.70495988089225,14.933908456358932,14.777037348082107,Warm,9
79.25021474125057,7.511004295253068,27.286819164844935,Warm,9
68.28677124843749,12.642469889199464,16.587069515752034,Cool,7
74.74157331911343,7.02056492982517,33.16249177066804,Neutral,9
46.70145480119649,17.019143899949945,34.712436879135055,Neutral,4
81.04709761928609,21.257019430735156,27.181389005335117,Cool,10
68.73714384414994,14.293789368903301,34.35411497675801,Neutral,8
35.34100948678717,16.253108458054847,32.34404319613172,Neutral,1
31.38938224577051,9.298252740727918,11.813035671075035,Cool,1
52.733015933524825,14.35362424969754,23.27796512845766,Cool,5
75.82199621503374,17.089779645169187,11.03761159742847,Neutral,9
30.61162712332146,18.450369121540767,13.037309649385255,Warm,1
47.506914916249194,6.409213553339166,22.23739418234462,Neutral,4
45.523354039120015,14.962598870960848,12.285892611106357,Cool,3
79.8567825859191,24.118375999240882,29.382947390601323,Neutral,10
52.02385491327399,19.578784002103145,12.586950976914547,Cool,5
31.580182267219996,14.769912653198107,12.395356708568194,Cool,1
35.68055033371739,8.896809833107282,12.346579655559118,Neutral,2
62.49789909219997,19.625011786947503,9.036823687811303,Cool,6
47.728921957429066,22.54921725260761,32.54387805797231,Warm,4
48.73435003340188,14.86683176104761,31.625234893087196,Neutral,4
79.26235115385553,10.40786572769051,28.486958851447778,Warm,9
55.64362298329266,21.465464253600604,28.38860767102029,Cool,5
56.24940705598767,24.382052602816227,23.624236031454622,Warm,5
51.392593259246866,23.67186287402503,15.511864050858197,Neutral,4
59.55739558867133,13.507129925399672,32.9094549324566,Neutral,6
82.32473861314227,14.681541394204032,34.19694196260354,Warm,10
73.86447998145293,18.650234602324005,27.87295581150377,Cool,8
51.53994380353092,23.14926352692851,26.203047618399573,Neutral,4
59.253560307312036,23.416956956313737,18.254216064839206,Warm,6
65.74870052021265,12.250039690630263,17.268438204740104,Cool,7
38.23100684049879,7.350524935542097,28.526152217021536,Warm,2
47.5860871373355,23.921512361376628,30.083412774475864,Neutral,4
63.88045874538625,21.318938779372345,22.39177941564578,Warm,7
35.89646587000141,16.077085688026415,29.472217420217035,Warm,2
53.394604969623266,16.601724156756223,11.552327498436014,Warm,5
64.69087195086618,17.037631792726444,9.760523964033286,Warm,7
74.7588282467455,13.160401825701623,11.35732357094509,Neutral,9
32.965354546717315,10.365744008555453,22.9929872838609,Neutral,1
38.19371400196276,11.061315223502033,34.48055170849899,Neutral,2
73.84778260931495,6.253792432437317,12.730987846857339,Warm,8
50.12726027546814,22.61741518397857,29.753094129651437,Warm,4
72.88386877702138,22.01705514644191,10.956023883862837,Cool,8
59.308163387691145,11.695780837813583,26.923373825584758,Cool,6
62.0822941798381,17.846510518104548,26.742065484765437,Warm,6
51.40665459892672,17.830089625125034,25.811637369122806,Cool,4
55.42488138686964,14.236129631240374,34.2080367504345,Neutral,5
66.03079291756131,11.684766373921216,32.494265829057404,Warm,7
42.992642186624025,18.92059593349946,30.208505558925562,Warm,3
81.84796931553308,6.95414550773517,23.27005204711245,Neutral,10
40.15411174495256,23.833839733160612,33.57335949830669,Cool,2
32.61747729596933,5.200939621096632,17.30410808462824,Neutral,1
51.54189793702975,21.359340482381242,33.28835369196396,Warm,4
64.56747952171897,18.912362929936137,26.530834310524632,Warm,7
78.59635520333151,20.890310889814973,14.67818852711525,Warm,9
33.79652308769413,18.082654740557473,13.30331882854447,Cool,1
41.69813318786436,6.670014333973375,20.990782750080072,Warm,3
50.18543990255879,7.411337715545576,8.263812880317959,Warm,4
37.53955639657788,18.914973779692343,29.993517446247317,Warm,2
64.32947756466079,9.006796421928847,13.480826098162325,Neutral,7
71.98905986120216,23.220313999584402,30.061757591070602,Neutral,8
37.84099244072991,17.701873017352874,26.024058940067732,Warm,2
59.568607883077085,13.270330605799183,9.672556001632675,Cool,6
58.452368685072045,16.33612210020932,23.407943632481306,Neutral,6
68.15349052636277,7.92042038593925,17.90355465744925,Cool,7
60.971031396615025,16.76404533896781,15.540454388269081,Warm,6
79.04868134026044,6.539383660160347,20.295662441694404,Cool,9
84.64030236286742,5.3606401965046,31.16300800164848,Neutral,10
76.80055908406236,7.121840998959041,24.621858710444418,Neutral,9
66.76814813834068,18.837278163216887,27.701317168475516,Neutral,7
55.98065681817292,20.596417680201363,11.427499171384262,Cool,5
50.13837110060505,10.867068428820197,13.461936627271498,Cool,4
43.613497108891394,6.411374948008596,11.257168519716222,Warm,3
33.0898227628271,8.7986948732204,9.32700653931978,Neutral,1
70.73029049596943,17.91621625310412,18.69120276188628,Warm,8
71.03130859633731,15.082656838368766,25.027152964543173,Cool,8
49.266333276368954,17.06300240245894,20.9945046829194,Cool,4
66.25149572726451,21.00141937398319,27.17655556282941,Warm,7
71.58986593383864,6.772008593592345,34.3736088697878,Warm,8
44.59515832128668,6.475931294707977,11.773854168909816,Warm,3
64.09309405826282,19.832545749037777,9.722453018847142,Cool,7
38.23287997616034,9.086327667979406,17.052534352113984,Cool,2
60.868796608900354,12.541078620033977,21.095485663149113,Cool,6
81.66672091029528,9.214099277344063,9.185298451361138,Warm,10
59.444362914519836,24.545676463538587,25.94795853259285,Cool,6
71.88910961571251,18.552223641991883,25.558018299984706,Neutral,8
41.710231120317935,15.563554428460343,33.96168051778996,Neutral,3
81.56984714825275,12.961096813578754,19.806604502604674,Neutral,10
49.3304060515605,18.87364451562977,34.984170595807996,Warm,4
59.76943611119415,9.422952202213867,30.242647247854524,Neutral,6
42.597024099966404,8.129534320072011,23.64149059987232,Cool,3
56.73136943271935,9.810631703602974,33.77328007918789,Cool,5
70.17289021079478,9.283525054791737,30.35716871590481,Neutral,8
69.2145265685862,20.928811230469545,10.02218773405356,Cool,8
41.2253378049861,18.817679531016456,15.49154635257376,Cool,3
39.779418892539006,19.920897585308467,20.732557090854275,Warm,2
42.48663961200633,7.80168030473048,33.18366905055836,Warm,3
76.6539955197728,9.401325095693835,15.424438183288284,Neutral,9
58.41828340341137,17.636270540333367,9.122467194360587,Warm,6
64.53108804418301,20.243491743632894,33.3308916581675,Cool,7
75.14540068885037,10.853101953348157,14.345845067921804,Cool,9
58.28661029582971,13.00310545730798,15.772746590040803,Neutral,6
54.22720565291164,8.658458519241695,33.6207378910953,Neutral,5
61.82899215996501,9.93357729043246,27.750405239189785,Warm,6
53.54139647704339,19.759018947951844,11.424248608861308,Cool,5
69.34899642671117,11.32202623093941,23.54296183093033,Cool,8
69.17859913850555,15.95918977947386,21.164422229181376,Warm,8
60.95303242786784,8.949409797198747,25.1337252738582,Warm,6
60.844844694090135,7.579578158543305,8.427627915511604,Neutral,6
66.00821395660475,7.093212678157926,26.399436537963624,Neutral,7
51.920683053197095,15.34235861713839,20.963643370236078,Neutral,4
61.152319718560065,13.830680207577938,18.096345267301913,Neutral,6
62.92178755891559,12.517765702915387,8.589231712938217,Warm,6
72.84041313687794,18.183110892002688,27.349062290954848,Neutral,8
70.35356493051874,20.49267561275576,31.701412110105103,Warm,8
59.676646803747445,8.074986242058362,22.885569547895983,Neutral,6
31.52839651309405,9.045083610490698,22.9218812299722,Cool,1
79.3035227344168,13.10943352660837,8.191478944908017,Cool,9
47.11924847959352,13.860674126752388,17.02320328267397,Cool,4
66.2998678223985,15.940906912311554,13.263873330463024,Cool,7
60.5128805673992,21.643249074582368,10.242046460875034,Neutral,6
80.06858623771959,5.0270725143093635,31.126505041194026,Warm,10
31.02529800464938,17.568529132291744,9.917942004188058,Cool,1
77.64584757405348,8.115032457310596,22.95066224775575,Neutral,9
53.472616998939245,18.920412361075844,15.474350525346392,Warm,5
65.39741578585587,19.558786139475302,32.09216744977061,Warm,7
76.9053305970224,8.26708899486313,8.456645597883398,Cool,9
69.47550257816033,23.35294555808867,28.698090507225395,Cool,8
56.82895816836796,14.78849927286281,23.713227851688767,Warm,5
71.61943672166254,13.487780361450207,15.107646720424697,Neutral,8
63.25958329639799,21.032851796627344,25.411113172602622,Neutral,7
66.83144272618213,10.48023560771095,8.659525839397096,Neutral,7
51.05133064171609,8.243667448157549,23.151055735749708,Neutral,4
39.4842323045646,20.8311640518274,19.87299313571353,Cool,2
56.069359361405105,11.288682116228108,12.744311637594297,Neutral,5
79.05931959144962,5.4718992929105825,21.398986327823764,Warm,9
82.15454948684999,16.987271034765314,14.808913509120273,Neutral,10
77.34327397845209,23.58456107263708,17.63979228719033,Warm,9
60.67906481283233,10.497913165141755,23.196416404794277,Neutral,6
55.544359361969136,8.652502605062022,13.23230651063058,Neutral,5
52.78376557924256,18.665907532130106,26.61722227785215,Warm,5
48.680236645219814,8.272476423833384,10.878011818315748,Warm,4
56.82276763247621,12.134463386178126,21.839557829953712,Neutral,5
61.6748709427408,12.186779810315745,22.044326021658684,Neutral,6
55.078391153980924,14.917514701575417,18.55920148959754,Warm,5
78.53809694694141,21.389913707721046,23.828358467080562,Cool,9
71.304505303839,21.527806232011105,30.033532442086738,Cool,8
49.33815469848319,22.9922497874463,29.310847676281828,Neutral,4
66.81529960852642,5.198213909823073,28.973557804633028,Cool,7
77.1611955360835,24.10230414583403,34.3873135157706,Warm,9
51.47333170356943,15.038711615617213,15.549238681418558,Neutral,4
78.72680257281553,22.079239339108444,20.689683240264287,Warm,9
67.8469172720062,17.49401338813216,28.850487449118468,Neutral,7
53.9837255656104,8.077998093875474,21.660154666628078,Cool,5
81.47925533814282,11.266958351702863,17.532360573208166,Warm,10
33.57505815941995,10.550456098047851,12.180717655481283,Neutral,1
45.51050238514148,15.289226554797883,10.072467670995927,Cool,3
45.934787325113795,19.40666738331986,27.021328183115486,Neutral,3
55.46621389839384,13.972651832354684,15.654694137315364,Neutral,5
70.77528519866698,17.805018299045525,23.50592557213149,Neutral,8
32.406939214068395,5.778760333753312,11.013010998845681,Cool,1
66.80774663554685,15.24443841625349,22.131554607107894,Warm,7
31.899556882775617,23.415416992721507,22.128728731106747,Neutral,1
47.47792782996785,10.363487354898266,25.768759887525285,Cool,4
74.36315281347373,21.15914656218038,14.82660981863781,Cool,9
77.689228661548,20.51754508939386,27.9106489185323,Cool,9
57.74738695178941,16.556141005021694,29.681320801210653,Cool,6
45.63003502218569,22.736630789379184,26.632034563097537,Neutral,3
64.57139320784496,21.06609147036067,14.146078467123594,Neutral,7
50.30072536503552,23.577190996911312,30.311201895655042,Cool,4
63.156080360261775,21.550473879076343,22.244875278348474,Cool,7
81.8223968220356,15.723845585644083,8.26190958292214,Neutral,10
66.96669574106303,15.195141338017429,14.506898965889786,Neutral,7
40.37891044899888,16.90553682208109,23.170677818520854,Neutral,2
57.14734032942579,14.66028225687901,13.298325605572103,Neutral,5
69.53699943570459,9.539570789430421,10.341077325082285,Cool,8
52.4991459547251,24.545598651328945,31.54165265457365,Cool,5
49.084609897790536,23.744569744729024,8.809286926562304,Warm,4
68.12655293477115,9.119600717539234,31.877272555224764,Cool,7
30.364739496471806,10.619263791844606,30.04818486573258,Warm,1
50.83506775347604,5.873218574260171,20.711194919343097,Neutral,4
31.154698647431896,16.50948355751758,26.640660372992862,Warm,1
50.58780634766903,17.07606157687507,19.61474952799646,Neutral,4
38.03662026112138,16.46875776246572,14.40512337687185,Warm,2
51.93008705466199,6.307126815978847,8.896483937366897,Warm,4
54.415620796071266,22.458916717528165,11.167321101984651,Warm,5
59.44191110482746,22.53120981577435,10.848868452832429,Neutral,6
74.00191824150747,18.53640087260094,21.064686143234994,Cool,9
46.54321824161845,18.18845924163995,17.327983050533035,Cool,4
