L,a,b,Undertone,MST_Class,normal_pct,oily_pct,dry_pct,Delta_E,Contrast_Level,primary_group,sub_group,shade_L_min,shade_L_max,shade_a_min,shade_a_max,shade_b_min,shade_b_max
50.83943421062965,20.89619097499859,25.76182322428197,Warm,4,52.18,19.22,28.6,14.97631225036148,Low,Coral,True Coral,47,57,26,34,22,30
69.57628574594153,22.26982900925637,27.72389565871082,Neutral,8,40.48,6.37,53.15,29.264087880599583,High,Mauve,Dusty Rose,46,70,10,30,-2,18
70.09275733961346,17.821722071643187,25.01050437670834,Cool,8,39.66,28.27,32.07,28.348978637232037,High,Pink,Soft Pink,56,80,15,35,-5,15
73.5009440418719,24.86327477866957,31.24723817531637,Neutral,8,53.86,19.01,27.13,34.73343389629239,High,Nude,Taupe Nude,53,77,2,22,0,20
33.41902743812913,6.423772969204579,24.69287883131799,Warm,1,19.43,59.65,20.92,21.898448321674,Medium,Coral,Deep Coral,32,48,25,39,21,35
44.05094983105101,12.018300251041572,34.17570169843496,Warm,3,55.25,37.48,7.27,23.58749611390909,Medium,Coral,Deep Coral,32,48,25,39,21,35
43.50627085744996,12.485415915122406,21.705480224480286,Warm,3,40.03,1.75,58.22,12.365134334400771,Low,Coral,Deep Coral,35,45,28,36,24,32
50.54213782187912,9.93930824934125,16.034409343902016,Neutral,4,59.71,12.28,28.01,12.174122920877709,Low,Red,Blue Red,40,50,41,49,6,14
46.56503852425816,11.11487914894582,29.53287922300512,Cool,4,57.44,12.39,30.17,19.71792514360308,Medium,Berry,True Berry,34,50,28,42,-10,4
62.28630800791654,13.6738866264076,26.921827286046987,Cool,6,54.11,27.29,18.6,23.6959297035318,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
68.80337256673683,8.17816335338707,8.93609720161505,Warm,8,36.24,35.89,27.87,26.753389833963677,High,Nude,Warm Nude,50,74,8,28,12,32
34.16779164134569,14.3261951228034,14.277661789611445,Cool,1,33.51,37.92,28.57,12.438510479058827,Low,Berry,Deep Berry,27,37,34,42,-9,-1
81.6659186510169,8.766050498342128,32.50955357855482,Cool,10,40.43,14.09,45.48,43.48830877282305,High,Pink,Soft Pink,56,80,15,35,-5,15
52.44549370801855,24.679552959196563,29.54096851918313,Warm,5,39.27,40.97,19.76,19.621905336766936,Medium,Coral,True Coral,44,60,23,37,19,33
39.62601595947837,14.701893199590804,28.500897686798787,Cool,2,69.59,20.33,10.08,18.144675930049697,Medium,Berry,Deep Berry,24,40,31,45,-12,2
60.12018777011566,18.95980942995585,34.683077108866044,Neutral,6,36.02,44.97,19.01,27.28047033598077,High,Mauve,Dusty Rose,46,70,10,30,-2,18
57.92678431520276,10.31200085177412,12.851443939496534,Warm,6,62.19,21.64,16.17,16.176650982508797,Low,Coral,True Coral,47,57,26,34,22,30
66.74338188151333,11.488764572701324,19.083630176405627,Neutral,7,63.29,29.93,6.78,24.40068852758689,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
80.69144440739788,20.50692300806272,17.642271301113574,Warm,10,22.8,54.15,23.05,36.13822630204541,High,Nude,Peachy Nude,58,82,4,24,10,30
54.301091338927705,18.84553129035705,13.41416762090909,Warm,5,48.32,35.29,16.39,9.478553062395562,Low,Coral,True Coral,47,57,26,34,22,30
31.253315062660345,17.19394850305232,33.25808186524239,Cool,1,45.02,4.03,50.95,25.47059709467665,Medium,Berry,Deep Berry,24,40,31,45,-12,2
78.52402924403152,21.64782083403816,20.408200392649093,Cool,9,55.98,23.82,20.2,34.60164279479683,High,Pink,Soft Pink,56,80,15,35,-5,15
40.3784279653904,17.984206042321272,24.0822459964118,Warm,2,28.58,40.12,31.3,13.092097680230946,Low,Coral,Deep Coral,35,45,28,36,24,32
68.05409657086622,14.507181353617373,17.850088600312134,Neutral,7,9.6,60.98,29.42,24.41077553074413,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
71.88465238618471,10.844979134787758,30.286877185212976,Cool,8,16.78,57.83,25.39,33.778822036233315,High,Pink,Soft Pink,56,80,15,35,-5,15
49.85495328672517,6.387881718083667,28.619691272458653,Cool,4,60.86,30.53,8.61,22.024406315017952,Medium,Berry,True Berry,34,50,28,42,-10,4
38.10325900167928,22.648823826951634,31.35486435760996,Neutral,2,25.86,35.8,38.34,20.71695147374789,Medium,Red,True Red,30,46,41,55,13,27
30.94361214027036,22.46722235682876,12.814950835561842,Neutral,1,22.57,13.58,63.85,14.294522401450612,Low,Red,True Red,33,43,44,52,16,24
61.14642376601602,20.384462956762672,14.982762541977047,Warm,6,56.98,24.03,18.99,16.42411898942257,Low,Nude,Warm Nude,57,67,14,22,18,26
33.87835895460369,17.30857830065853,33.10788760493295,Neutral,1,37.37,40.19,22.44,24.009947302083194,Medium,Red,True Red,30,46,41,55,13,27
38.45605652168099,21.490341395998584,31.068786859793367,Neutral,2,35.14,16.98,47.88,20.215413575494544,Medium,Red,True Red,30,46,41,55,13,27
63.027637285354295,15.913919376260516,33.587526780735544,Cool,7,36.81,53.37,9.82,28.420293338826923,High,Mauve,Cool Mauve,43,67,12,32,-8,12
48.7432894547879,8.868706859129652,18.45640910847072,Cool,4,17.05,53.5,29.45,13.401608914837697,Low,Berry,True Berry,37,47,31,39,-7,1
44.991910215895096,23.24415142498364,22.60233072723157,Neutral,3,29.07,57.92,13.01,11.087560631736316,Low,Red,True Red,33,43,44,52,16,24
73.40433480369899,13.142129782512551,34.49180159258195,Warm,8,36.6,27.7,35.7,36.874350956194455,High,Nude,Peachy Nude,58,82,4,24,10,30
42.94655138813391,12.119453573025233,20.396665418433056,Warm,3,24.4,32.27,43.33,11.697164328946956,Low,Coral,Deep Coral,35,45,28,36,24,32
30.97577389477919,12.51165905279888,34.90919460099545,Warm,1,50.89,18.87,30.24,27.88521768353557,High,Coral,Deep Coral,28,52,22,42,18,38
53.2807077127797,8.215197920966164,22.341577256027865,Warm,5,17.05,19.92,63.03,17.731325399103202,Medium,Coral,True Coral,44,60,23,37,19,33
76.49259881585759,21.699475713659247,18.214521393462007,Cool,9,27.29,19.24,53.47,32.144863882550034,High,Pink,Soft Pink,56,80,15,35,-5,15
35.260646819881266,10.360943747572756,30.24110047163209,Neutral,1,51.06,32.84,16.1,22.814560092640885,Medium,Red,True Red,30,46,41,55,13,27
49.71327735526823,18.52967499041209,33.270305702711106,Cool,4,48.94,25.75,25.31,21.8358133292142,Medium,Berry,True Berry,34,50,28,42,-10,4
60.64781271546098,21.392497390952897,17.080731645299004,Cool,6,74.16,15.01,10.83,16.510812391081657,Low,Mauve,Cool Mauve,50,60,18,26,-2,6
72.59343369153099,5.286305553341199,29.414857597911965,Warm,8,51.22,22.82,25.96,35.79340235733546,High,Nude,Peachy Nude,58,82,4,24,10,30
72.02557205020821,13.3751798096531,13.500369618496997,Neutral,8,58.9,16.26,24.84,27.8661245275968,High,Nude,Taupe Nude,53,77,2,22,0,20
45.08292756428568,15.977456030851997,26.10172701251677,Cool,3,26.48,11.9,61.62,14.664461861936578,Low,Berry,True Berry,37,47,31,39,-7,1
45.70448950162582,13.918054127534967,26.26586141598565,Warm,3,28.62,23.71,47.67,15.524212475794176,Low,Coral,True Coral,47,57,26,34,22,30
44.57673124081441,21.13669478534528,18.18667240382481,Warm,3,50.63,8.36,41.01,6.304454529123129,Low,Coral,Deep Coral,35,45,28,36,24,32
38.67845898419032,16.8498695835281,20.410084367624428,Neutral,2,33.88,45.79,20.33,10.982473379248695,Low,Red,True Red,33,43,44,52,16,24
35.60881570519221,21.427767258013887,11.976440215906456,Cool,2,66.24,16.57,17.19,9.499127163351776,Low,Berry,Deep Berry,27,37,34,42,-9,-1
43.3081911386449,14.483476581746505,11.457237651859856,Warm,3,33.11,27.59,39.3,5.795587874759339,Low,Coral,Deep Coral,35,45,28,36,24,32
46.093659609371976,14.999179839295769,14.0657497363277,Cool,3,42.74,6.52,50.74,5.520110107055431,Low,Berry,True Berry,37,47,31,39,-7,1
74.74685696311624,12.245869800004098,20.812406190805905,Cool,9,49.09,28.88,22.03,31.97906404531471,High,Pink,Soft Pink,56,80,15,35,-5,15
64.96956195824171,23.88189571860729,24.457269763359715,Neutral,7,61.94,26.61,11.45,23.854477339302832,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
47.08908108995081,21.131222957229,26.510262755182225,Warm,4,17.54,54.13,28.33,14.703457090214547,Low,Coral,True Coral,47,57,26,34,22,30
66.22871749089924,10.04482040346723,16.55256528082322,Warm,7,78.84,12.79,8.37,23.88493034831357,Medium,Nude,Warm Nude,54,70,11,25,15,29
41.06827477251909,24.36131624101517,31.34579089016978,Cool,3,48.91,15.4,35.69,20.217298726207925,Medium,Berry,Deep Berry,24,40,31,45,-12,2
67.48631189611888,17.493271377085275,12.447071542671988,Warm,7,26.2,5.88,67.92,22.63001953253121,Medium,Nude,Warm Nude,54,70,11,25,15,29
66.68835026527506,18.26621419008004,26.92963485883529,Cool,7,57.46,20.25,22.29,26.38720423769988,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
65.09099311392671,13.577748627004212,9.106412000747042,Neutral,7,54.61,37.05,8.34,21.290048579353165,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
72.86376997662508,10.52339115641799,9.051109009793022,Warm,8,24.24,56.65,19.11,29.57856910935101,High,Nude,Peachy Nude,58,82,4,24,10,30
45.78887989635887,7.631306132787092,31.511523653129053,Neutral,3,57.79,20.71,21.5,23.115070294903365,Medium,Red,Blue Red,37,53,38,52,3,17
77.1294889827694,10.620089978174272,8.3267841529549,Warm,9,26.79,33.71,39.5,33.67163923794668,High,Nude,Peachy Nude,58,82,4,24,10,30
39.34706780621738,21.53735694346724,22.974753262700915,Neutral,2,68.86,20.56,10.58,12.440430777762291,Low,Red,True Red,33,43,44,52,16,24
75.13104151986333,11.847902465917192,26.070243877272546,Cool,9,27.15,16.81,56.04,34.2389853827892,High,Pink,Soft Pink,56,80,15,35,-5,15
33.77673443738046,13.25235353822853,16.696137470745814,Warm,1,43.92,24.17,31.91,13.912085746079974,Low,Coral,Deep Coral,35,45,28,36,24,32
57.44612705560802,17.41831035534954,19.981255921223426,Warm,5,58.17,26.16,15.67,15.009052141481062,Low,Coral,True Coral,47,57,26,34,22,30
31.057379184647168,21.742392556613044,24.42462650020984,Cool,1,45.2,27.57,27.23,18.756437579982165,Medium,Berry,Deep Berry,24,40,31,45,-12,2
55.32603594641604,22.28716499679274,18.696662673449893,Warm,5,66.22,26.25,7.53,12.51812418260848,Low,Coral,True Coral,47,57,26,34,22,30
83.14831038959669,19.077141832686625,31.085815443738248,Warm,10,36.04,28.92,35.04,42.66630525286229,High,Nude,Peachy Nude,58,82,4,24,10,30
64.00366187625417,9.598367417232652,34.072635718693135,Neutral,7,65.07,31.41,3.52,30.927889883792776,High,Mauve,Dusty Rose,46,70,10,30,-2,18
40.517093916262105,22.80819034438657,18.983729625696537,Cool,2,22.28,50.22,27.5,8.760985073081205,Low,Berry,Deep Berry,27,37,34,42,-9,-1
52.383665865109045,9.030567560126258,24.083355252361297,Cool,5,56.32,24.49,19.19,17.91241032958151,Medium,Berry,True Berry,34,50,28,42,-10,4
32.615496435074874,15.99057764647471,34.52422265653237,Warm,1,38.27,32.71,29.02,26.01522635764751,Medium,Coral,Deep Coral,32,48,25,39,21,35
32.82810908623877,14.478424402322055,21.21986047535661,Cool,1,84.35,7.26,8.39,16.237258163939465,Low,Berry,Deep Berry,27,37,34,42,-9,-1
69.96019933521616,24.004224117308603,13.164807230805888,Neutral,8,30.34,32.32,37.34,25.30616797384185,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
82.16743905818699,15.592890540702667,33.19405697155364,Neutral,10,62.12,2.05,35.83,43.01196567054025,High,Nude,Taupe Nude,53,77,2,22,0,20
74.75356206580938,23.91430216882049,28.83957295121297,Cool,9,44.56,21.85,33.59,34.41173396171758,High,Pink,Soft Pink,56,80,15,35,-5,15
64.35850750621847,20.385011184831733,12.129466034836506,Neutral,7,66.15,18.94,14.91,19.362768602008824,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
42.788139673132505,24.60010926393634,14.803951984389936,Neutral,3,65.29,19.98,14.73,5.823699689758012,Low,Red,True Red,33,43,44,52,16,24
30.487061575376224,22.771985608743048,19.28514971637496,Neutral,1,21.94,43.49,34.57,16.473696984040892,Low,Red,True Red,33,43,44,52,16,24
65.95632644467777,6.557130392175392,19.818354273205617,Cool,7,21.07,68.1,10.83,26.09607297832813,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
62.35579408484646,24.041248932780054,19.48865280033976,Cool,6,43.8,37.3,18.9,19.329645677464544,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
35.80103019450806,22.754083655166,18.742101174235025,Warm,2,35.1,25.47,39.43,11.732942960128383,Low,Coral,Deep Coral,35,45,28,36,24,32
32.3224291889658,7.806490363870299,28.024319199573146,Cool,1,42.98,29.63,27.39,23.794564184388477,Medium,Berry,Deep Berry,24,40,31,45,-12,2
61.027898995157166,22.73849800418539,29.54368230962914,Warm,6,35.94,36.65,27.41,23.92015272733604,Medium,Nude,Warm Nude,54,70,11,25,15,29
40.461474258557885,10.377230899580132,29.333547090604924,Neutral,2,68.35,12.77,18.88,20.3383321786214,Medium,Red,True Red,30,46,41,55,13,27
59.43126006447692,5.6164923739874055,25.33966019907283,Neutral,6,40.89,41.77,17.34,24.35350268242449,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
66.3136143835589,7.425297867182734,26.50954275519083,Neutral,7,39.29,39.59,21.12,28.686584369437195,High,Mauve,Dusty Rose,46,70,10,30,-2,18
76.61911505125103,7.725011301839557,21.38712576151056,Neutral,9,59.31,22.48,18.21,35.19320835369562,High,Nude,Taupe Nude,53,77,2,22,0,20
53.952642733753336,13.18668012630086,19.760749499949192,Warm,5,17.32,42.29,40.39,13.667493274940057,Low,Coral,True Coral,47,57,26,34,22,30
82.87484408318286,11.074700924501988,10.360253812519264,Cool,10,63.58,14.99,21.43,38.94680404695429,High,Pink,Soft Pink,56,80,15,35,-5,15
31.154692005974493,6.37427355447922,21.17152660068834,Cool,1,37.8,28.57,33.63,21.481849892519143,Medium,Berry,Deep Berry,24,40,31,45,-12,2
56.45686809298319,12.128094716993294,21.0911859723348,Neutral,5,52.15,8.6,39.25,16.60952683456763,Low,Red,Blue Red,40,50,41,49,6,14
63.27148800880241,17.74402953616561,34.2441439000515,Warm,7,23.93,52.74,23.33,28.87453228427608,High,Nude,Warm Nude,50,74,8,28,12,32
36.51031459063138,15.141192934774368,15.523362704105985,Cool,2,22.47,56.81,20.72,10.396963460155948,Low,Berry,Deep Berry,27,37,34,42,-9,-1
40.85171726775002,18.923122902758504,30.294195692138008,Cool,2,62.22,27.85,9.93,18.789505313644835,Medium,Berry,Deep Berry,24,40,31,45,-12,2
84.78787660616406,19.198661468684925,12.432994029521687,Neutral,10,29.18,9.88,60.94,39.79830086949328,High,Nude,Taupe Nude,53,77,2,22,0,20
36.8841077489523,18.239378895877373,31.59993787924,Cool,2,41.54,46.15,12.31,21.28673433321713,Medium,Berry,Deep Berry,24,40,31,45,-12,2
81.90472356386331,5.198476422556713,16.007117629560128,Warm,10,31.62,53.09,15.29,39.9637424828545,High,Nude,Peachy Nude,58,82,4,24,10,30
39.50294566141342,24.01214293875112,24.35592012263596,Warm,2,24.41,61.03,14.56,14.106156791958051,Low,Coral,Deep Coral,35,45,28,36,24,32
58.24165418739148,6.410712751859132,29.73970872873017,Cool,6,59.86,16.92,23.22,25.975130400271947,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
74.61705740169164,10.996010551304716,26.931586262937014,Warm,9,37.93,7.51,54.56,34.36850569132797,High,Nude,Peachy Nude,58,82,4,24,10,30
59.05244608987137,8.021157835618006,27.938128649785817,Warm,6,39.72,38.2,22.08,24.392372692402034,Medium,Coral,True Coral,44,60,23,37,19,33
84.24243425104602,7.857519226788234,23.582309823034663,Warm,10,60.23,13.11,26.66,42.67971867423979,High,Nude,Peachy Nude,58,82,4,24,10,30
84.74961146658458,21.222475398669417,15.831229362985797,Warm,10,51.02,41.47,7.51,39.95252653183011,High,Nude,Peachy Nude,58,82,4,24,10,30
75.22077933215981,7.5222028335725,10.676945031495846,Cool,9,43.44,28.72,27.84,32.7221851351539,High,Pink,Soft Pink,56,80,15,35,-5,15
39.11317277852157,22.80010683635133,29.948327246512093,Warm,2,16.29,66.54,17.17,19.09549119500227,Medium,Coral,Deep Coral,32,48,25,39,21,35
79.09022503719164,21.543162968552465,15.356613968893592,Neutral,9,12.15,47.94,39.91,34.289818494271024,High,Nude,Taupe Nude,53,77,2,22,0,20
56.99782883920973,10.196071621283195,12.0052664259764,Warm,5,66.33,25.92,7.75,15.494029051386988,Low,Coral,True Coral,47,57,26,34,22,30
68.61747691471794,21.88714165479232,9.691636493294572,Warm,8,57.11,16.98,25.91,23.80493775504521,Medium,Nude,Warm Nude,54,70,11,25,15,29
79.20561954315622,23.31886007908105,13.667106742234925,Neutral,9,66.77,9.95,23.28,34.40666338728116,High,Nude,Taupe Nude,53,77,2,22,0,20
60.50382295790117,14.065235450517193,29.40299195608029,Neutral,6,43.54,40.19,16.27,24.051072441600947,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
50.56995275003434,21.63036666224447,9.230799264614058,Cool,4,39.62,23.47,36.91,6.430469796510618,Low,Berry,True Berry,37,47,31,39,-7,1
62.72266403327578,12.547263535933016,28.756172546787848,Cool,6,80.57,18.24,1.19,25.503047262178832,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
80.73977040312586,8.517805668373242,32.096665536704315,Cool,10,51.21,20.48,28.31,42.57990066723444,High,Pink,Soft Pink,56,80,15,35,-5,15
56.85049953441968,22.255415549184512,30.95857812025517,Neutral,5,17.43,22.2,60.37,22.47106857398202,Medium,Red,Blue Red,37,53,38,52,3,17
76.30751109233967,7.857005746016772,13.316994020242566,Warm,9,21.68,46.3,32.02,33.60575893353096,High,Nude,Peachy Nude,58,82,4,24,10,30
61.919462868976105,9.200946745841392,18.69867836404296,Neutral,6,52.31,26.32,21.37,21.160341840001355,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
62.8558448997826,5.487819862201935,17.354670751124015,Neutral,6,46.85,32.23,20.92,23.62428979440305,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
47.72153152634696,18.949429233385672,8.99012852720566,Warm,4,18.99,34.3,46.71,4.191629643385276,Low,Coral,True Coral,47,57,26,34,22,30
52.88535273454029,23.64056211020035,26.005334953744818,Warm,5,33.92,53.25,12.83,16.479741727130765,Low,Coral,True Coral,47,57,26,34,22,30
33.725754131148115,6.898358736433394,18.742373981470536,Cool,1,75.71,13.03,11.26,18.553200010147197,Medium,Berry,Deep Berry,24,40,31,45,-12,2
42.23192142682251,10.598677938918858,24.796340906152583,Warm,3,32.07,53.22,14.71,16.11810956874066,Low,Coral,Deep Coral,35,45,28,36,24,32
63.11799696690233,22.51809849999789,24.6642441321581,Cool,7,15.32,56.15,28.53,22.24827439572055,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
68.08942086326937,5.771831238762677,12.256847723516517,Neutral,7,54.22,14.85,30.93,27.1224650954242,High,Mauve,Dusty Rose,46,70,10,30,-2,18
60.72170811120942,9.27022732621344,21.640582886569234,Warm,6,9.53,55.15,35.32,21.336376589243464,Medium,Nude,Warm Nude,54,70,11,25,15,29
47.08293281269458,16.5698501645866,29.12549692974527,Cool,4,41.03,44.7,14.27,17.589405393199083,Medium,Berry,True Berry,34,50,28,42,-10,4
69.96339300894003,22.19290690705213,17.3690630561294,Cool,8,65.69,17.66,16.65,25.628239684427925,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
61.07429817327226,23.18404272412974,20.818763163178584,Cool,6,25.94,42.41,31.65,18.608916506894836,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
53.06093404406885,24.75444779472063,34.34836190711654,Warm,5,66.13,7.39,26.48,24.228757942309173,Medium,Coral,True Coral,44,60,23,37,19,33
47.112855305697,13.351615515698567,14.168278015945068,Warm,4,61.65,23.27,15.08,7.305244920489845,Low,Coral,True Coral,47,57,26,34,22,30
53.80669492596783,6.888377953209619,25.43044889854056,Cool,5,26.89,36.56,36.55,20.732811334530982,Medium,Berry,True Berry,34,50,28,42,-10,4
60.43392456629714,16.084530282640333,17.050617279013565,Warm,6,30.68,49.06,20.26,16.704659994288455,Low,Nude,Warm Nude,57,67,14,22,18,26
39.66319523984427,24.010071231782696,33.481901249310035,Neutral,2,53.76,31.06,15.18,22.495204769396967,Medium,Red,True Red,30,46,41,55,13,27
61.67698539221244,10.82722145675489,24.21574631865268,Cool,6,14.69,38.95,46.36,22.6160599154044,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
35.58460647859572,12.921089548709334,28.15420747914208,Neutral,2,60.63,29.32,10.05,19.99297445653007,Medium,Red,True Red,30,46,41,55,13,27
63.07875340441637,18.604555584167063,11.098759540468873,Warm,7,59.97,24.15,15.88,18.154911846144326,Medium,Nude,Warm Nude,54,70,11,25,15,29
84.35222005886317,6.355927916562251,24.44827556761981,Neutral,10,79.22,8.42,12.36,43.470880957103205,High,Nude,Taupe Nude,53,77,2,22,0,20
72.142214567093,21.727571548207987,33.0766123725483,Cool,8,28.25,40.12,31.63,34.40796280169678,High,Pink,Soft Pink,56,80,15,35,-5,15
69.34028877496682,10.997951859890724,32.64562161101227,Cool,8,38.11,35.18,26.71,33.16215041384858,High,Mauve,Cool Mauve,43,67,12,32,-8,12
43.22535917765262,17.492280962290632,18.25329111882157,Cool,3,58.49,29.07,12.44,6.967184125395602,Low,Berry,Deep Berry,27,37,34,42,-9,-1
68.33941306682954,6.297071889659367,21.84167833491643,Warm,7,30.41,25.05,44.54,28.7985602686874,High,Nude,Warm Nude,50,74,8,28,12,32
30.7841865490314,10.473327698429154,11.17254968573408,Neutral,1,27.16,37.9,34.94,17.132761343018693,Low,Red,True Red,33,43,44,52,16,24
31.51748429419655,8.898855379403196,30.72361741346101,Neutral,1,19.9,49.29,30.81,25.604442792029324,Medium,Red,True Red,30,46,41,55,13,27
66.64460798303735,15.933545297946235,14.096317908066986,Cool,7,70.18,16.61,13.21,22.122831133354104,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
65.94776486476864,18.67740249818064,10.152306976056694,Cool,7,25.07,12.32,62.61,21.07064513706648,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
